sheet,source_row,header_row,article,fabric_name,composition,full_width_cm,usable_width_cm,weight_gsm,moq,qty_raw,qty_min,qty_max,color_tier,currency,price,date_raw,remark,block_note
Thai Wacoal,6,2,254824AB/14,ELASTIC TULLE PASCAL CFE TM EMB,"70% PA, 30% ELASTANE",147 - 152,142 - 147 cm.,50 - 55 g/m2,"3,000m.","1,000m.+",1000,,All_colors,THB,126.00,,,PRICE LIST for Thai WACOAL
Triumph art. 254746,33,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,USD,5.70,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,33,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,THB,5.70,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,33,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,THB,5.70,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,33,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,THB,5.70,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,33,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,THB,5.70,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,34,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,USD,5.47,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,34,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,THB,5.47,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,34,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,THB,5.47,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,34,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,THB,5.47,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,34,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,THB,5.47,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,35,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,USD,5.37,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,35,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,THB,5.37,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,35,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,THB,5.37,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,35,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,THB,5.37,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,35,31,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,THB,5.37,,,Price : FOB Thailand price of art. 254746 (Tri#05119-145)
Triumph art. 254746,44,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,USD,5.83,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,44,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,THB,5.83,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,44,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,THB,5.83,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,44,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,THB,5.83,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,44,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,200-700m.,200,700,All_colors,THB,5.83,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,45,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,USD,5.60,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,45,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,THB,5.60,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,45,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,THB,5.60,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,45,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,THB,5.60,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,45,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"701-2,500m.",701,2500,All_colors,THB,5.60,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,46,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,USD,5.50,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,46,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,THB,5.50,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,46,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,THB,5.50,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,46,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,THB,5.50,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254746,46,43,254746,Elastic Tulle Rondo,"91% PA,9% PUE",ca 145/150 cm.,,38-43g/m2,,"+2,500m.",2500,,All_colors,THB,5.50,,,"Price : FOB Thailand price of art. 254746 (Tri#05119-145) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 254615 old until N,33,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.65,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,33,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,THB,2.65,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,33,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,THB,2.65,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,33,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,THB,2.65,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,33,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,THB,2.65,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,37,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.80,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,37,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,THB,2.80,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,37,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,THB,2.80,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,37,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,THB,2.80,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,37,32,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,THB,2.80,,,Price : FOB Thailand price of art. 254615 (Tri#15401) - Normal Finishing
Triumph art. 254615 old until N,44,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.65,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 old until N,44,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.65,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 old until N,44,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.65,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 old until N,44,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.65,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 old until N,44,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.65,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 old until N,48,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.80,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 old until N,48,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.80,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 old until N,48,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.80,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 old until N,48,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.80,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 old until N,48,43,254615,PA Tuell-SH,100%PA,ca 137-142 cm.,,35-40g/m2,,200 m. and more,200,,All_colors,USD,2.80,,,Price : FOB Thailand price of art. 254615 (Supersoft Handfeel)
Triumph art. 254615 updated sta,6,5,254615,,,137 cm.,,,200-599 m.,,200,599,All_colors,USD,2.55,,,MCQ (Minimum Color Quantity)
Triumph art. 254615 updated sta,7,5,254615,,,137 cm.,,,600 m. up,,600,,All_colors,USD,2.2,,,MCQ (Minimum Color Quantity)
Triumph-Busana254615 updated st,6,5,254615,,,137 cm.,,,200-599 m.,,200,599,All_colors,USD,2.55,,,MCQ (Minimum Color Quantity)
Triumph-Busana254615 updated st,7,5,254615,,,137 cm.,,,600 m. up,,600,,All_colors,USD,2.20,,,MCQ (Minimum Color Quantity)
Triumph 254804,33,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,USD,3.30,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,33,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,THB,3.30,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,33,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,THB,3.30,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,33,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,THB,3.30,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,33,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,THB,3.30,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,34,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,USD,3.00,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,34,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,THB,3.00,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,34,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,THB,3.00,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,34,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,THB,3.00,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,34,31,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,THB,3.00,,,Price : FOB Thailand price of art. 254804 (Tri#32671-140)
Triumph 254804,43,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,USD,3.43,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph 254804,43,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,THB,3.43,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph 254804,43,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,THB,3.43,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph 254804,43,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,THB,3.43,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph 254804,43,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,200 - 700 m.,200,700,All_colors,THB,3.43,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph 254804,44,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,USD,3.13,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph 254804,44,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,THB,3.13,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph 254804,44,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,THB,3.13,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph 254804,44,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,THB,3.13,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph 254804,44,42,254804,PA Power Net Elastic Tuell,"86 % PA,14 % PU",ca 140-145 cm.,,40-50 g/m2,,"701-2,500 m.",701,2500,All_colors,THB,3.13,,,"Price : FOB Thailand price of art. 254804 (Tri#32671-140) with ""ANTI YELLOWING FOR MOULDING"""
Triumph art. 255484AA.11,5,3,255484AA/11,Invisible Tulle Bright,100%PA,152 - 162cm,147 - 157 cm,13 - 18g/m2,No MOQ for greige,200-600m.,200,600,PFE/PFD,USD,2.16,06.02.2026,,Price : FOB Bangkok USD/meter : Triumph
Triumph art. 255484AA.11,5,3,255484AA/11,Invisible Tulle Bright,100%PA,152 - 162cm,147 - 157 cm,13 - 18g/m2,No MOQ for greige,200-600m.,200,600,All_colors,USD,2.78,06.02.2026,,Price : FOB Bangkok USD/meter : Triumph
Triumph art. 255484AA.11,6,3,255484AA/11,Invisible Tulle Bright,100%PA,152 - 162cm,147 - 157 cm,13 - 18g/m2,No MOQ for greige,"601-2,000m.",601,2000,PFE/PFD,USD,1.82,06.02.2026,,Price : FOB Bangkok USD/meter : Triumph
Triumph art. 255484AA.11,6,3,255484AA/11,Invisible Tulle Bright,100%PA,152 - 162cm,147 - 157 cm,13 - 18g/m2,No MOQ for greige,"601-2,000m.",601,2000,All_colors,USD,2.32,06.02.2026,,Price : FOB Bangkok USD/meter : Triumph
Triumph art. 255484AA.11,7,3,255484AA/11,Invisible Tulle Bright,100%PA,152 - 162cm,147 - 157 cm,13 - 18g/m2,No MOQ for greige,"2,001-5,000m.",2001,5000,PFE/PFD,USD,1.70,06.02.2026,,Price : FOB Bangkok USD/meter : Triumph
Triumph art. 255484AA.11,7,3,255484AA/11,Invisible Tulle Bright,100%PA,152 - 162cm,147 - 157 cm,13 - 18g/m2,No MOQ for greige,"2,001-5,000m.",2001,5000,All_colors,USD,2.07,06.02.2026,,Price : FOB Bangkok USD/meter : Triumph
Triumph German price recycle ,8,5,255826/AA/14,,70% Recyle PA 30% EL,,145 - 155,50 - 55,600,,600,,All_colors,USD,2.85,,,Valid within 6 months
Triumph German price recycle ,9,5,257182AA/14,,"72% Recyle PA, 28% EL",,152 - 162,50 - 55,600,,600,,All_colors,USD,2.95,,,Valid within 6 months
Triumph German price recycle ,10,5,257182AA/14,,"75% Recycle PA, 25% EL ( approx)",,180 - 185,95 - 105,500,,500,,All_colors,USD,4.95,,The actual spec to be advised in case the fabric confirmed to be developed and finished,Valid within 6 months
Triumph-PT Busana (257066AA11),18,16,257066AA/11,,100% Recycled PA,140-150 cm,,40-45 g/m2,5000 m,,5000,,All_colors,USD,2.95,,,Cuttable width
Triumph-PT Busana (257066AA11),19,16,257066AA/11,,100% Recycled PA,140-150 cm,,40-45 g/m2,5000 m,,5000,,All_colors,USD,3.10,,,Cuttable width
Triumph Hong Kong 257138AA23,5,4,257138AA/23,CRYSTAL WATCH 01 TM MAS,"72% POLYAMIDE BR, 28% SPANDEX",185 CM,,60 G/M2,3000 m.,600 m.,600,,All_colors,USD,3.30,1/7/2025,,DATE Article Fabric name Composition Full Width Weight (g/m2) MOQ (METER) Qty per color (METER) All colors Remarks
Union,8,6,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,1.83,,,Start from 15th December 2021 and valid within 3 months.
Union,9,6,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.50,,,Start from 15th December 2021 and valid within 3 months.
Union,10,6,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.43,,,Start from 15th December 2021 and valid within 3 months.
Union,14,12,254824,ELASTIC TULLE PASCAL,"70% PA, 30% ELASTANE",147 - 152 cm.,142 - 147 cm.,50 - 55 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,3.17,,,
Union,15,12,254824,ELASTIC TULLE PASCAL,"70% PA, 30% ELASTANE",147 - 152 cm.,142 - 147 cm.,50 - 55 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,2.83,,,
Union,16,12,254824,ELASTIC TULLE PASCAL,"70% PA, 30% ELASTANE",147 - 152 cm.,142 - 147 cm.,50 - 55 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,2.77,,,
Union,20,18,255484,Invisible Tulle Bright,100%PA,152 - 162cm,147 - 157 cm,13 - 18g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,2.11,,,
Union,21,18,255484,Invisible Tulle Bright,100%PA,152 - 162cm,147 - 157 cm,13 - 18g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.77,,,
Union,22,18,255484,Invisible Tulle Bright,100%PA,152 - 162cm,147 - 157 cm,13 - 18g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.70,,,
Union,26,24,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,1.65,,,
Union,27,24,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.45,,,
Union,28,24,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,"3,000m.","2,001-4,999m.",2001,4999,PFE/PFD,USD,1.35,,,
Union,29,24,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,"3,000m.","5,000-9,999m.",5000,9999,PFE/PFD,USD,1.25,,,
Union,30,24,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,"3,000m.","10,000 m",10000,,PFE/PFD,USD,1.20,,,
Union,35,33,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,,"2,001-4,999m.",2001,4999,PFE/PFD,USD,1.15,,,Start from 04th February 2022 and valid within 3 months.
Union,36,33,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,,"5,000-9,999m.",5000,9999,PFE/PFD,USD,1.05,,,Start from 04th February 2022 and valid within 3 months.
Union,37,33,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,,"10,000m.+",10000,,PFE/PFD,USD,1.00,,,Start from 04th February 2022 and valid within 3 months.
Union,42,40,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,,"2,001-4,999m.",2001,4999,PFE/PFD,USD,1.25,,,Price : New FOB Bangkok USD/meter quoted 14.06.22
Union,43,40,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,,"5,000-9,999m.",5000,9999,PFE/PFD,USD,1.15,,,Price : New FOB Bangkok USD/meter quoted 14.06.22
Union,44,40,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,,"10,000m.+",10000,,PFE/PFD,USD,1.10,,,Price : New FOB Bangkok USD/meter quoted 14.06.22
Union,49,47,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,,200-600m.,200,600,PFE/PFD,USD,1.85,,,Price : New FOB Bangkok USD/meter quoted 14.06.22
Union,50,47,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,,"601-2,000m.",601,2000,PFE/PFD,USD,1.70,,,Price : New FOB Bangkok USD/meter quoted 14.06.22
Union,51,47,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,,"2,001-4,999m.",2001,4999,PFE/PFD,USD,1.40,,,Price : New FOB Bangkok USD/meter quoted 14.06.22
Union,52,47,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,,"5,000-9,999m.",5000,9999,PFE/PFD,USD,1.25,,,Price : New FOB Bangkok USD/meter quoted 14.06.22
Union,53,47,255730,RECYCLE PES TULLE TM EMB,100% Recycle PES,150 - 160 cm.,145 - 155 cm.,30 -35 g/m2,,"10,000 m.",10000,,PFE/PFD,USD,1.20,,,Price : New FOB Bangkok USD/meter quoted 14.06.22
Union,58,56,255554,PA INVISIBLE ELASTIC,"77% PA, 23% ELASTANE",150 - 160 cm.,145 - 155 cm.,24 - 28 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,2.26,,,Price : FOB Bangkok USD/meter quoted 29/09/22
Union,59,56,255554,PA INVISIBLE ELASTIC,"77% PA, 23% ELASTANE",150 - 160 cm.,145 - 155 cm.,24 - 28 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.92,,,Price : FOB Bangkok USD/meter quoted 29/09/22
