price_id,customer,article,article_variant,fabric_name,composition,full_width_cm,usable_width_cm,weight_gsm,moq,qty_min,qty_max,qty_unit,color_tier,price_usd,price_thb,terms,valid_from,valid_to,quote_ref,source_sheet,source_row,notes
2604,Aronne Faccio,254804,,PA Power Net Elastic Tuell,"86% PA, 14% PUE",,142 - 147 cm.,45 - 50 g/m2,,701,2500,M,White,3.4,,,,,header-parsed,Aronne Faccio,79,
2605,Aronne Faccio,254804,,PA Power Net Elastic Tuell,"86% PA, 14% PUE",,142 - 147 cm.,45 - 50 g/m2,,2501,,M,White,3.22,,,,,header-parsed,Aronne Faccio,80,
2606,Ateliers,255042,,POWER MESH,"72% PA, 28% ELASTANE",170  - 180 cm.,165 - 175 cm.,152-168 g/m2,"3,000m.",240,,M,PFE/PFD,8,,,,,header-parsed,Ateliers,3,
2607,Ateliers,255042,,POWER MESH,"72% PA, 28% ELASTANE",170  - 180 cm.,165 - 175 cm.,152-168 g/m2,"3,000m.",240,,M,All_colors,8.67,,,,,header-parsed,Ateliers,3,
2608,Ateliers,255042,,POWER MESH,"72% PA, 28% ELASTANE",170  - 180 cm.,165 - 175 cm.,152-168 g/m2,"3,000m.",360,,M,PFE/PFD,7.17,,,,,header-parsed,Ateliers,4,
2609,Ateliers,255042,,POWER MESH,"72% PA, 28% ELASTANE",170  - 180 cm.,165 - 175 cm.,152-168 g/m2,"3,000m.",360,,M,All_colors,8,,,,,header-parsed,Ateliers,4,
2610,Ateliers,255042,,POWER MESH,"72% PA, 28% ELASTANE",170  - 180 cm.,165 - 175 cm.,152-168 g/m2,"3,000m.",720,,M,PFE/PFD,6.83,,,,,header-parsed,Ateliers,5,
2611,Ateliers,255042,,POWER MESH,"72% PA, 28% ELASTANE",170  - 180 cm.,165 - 175 cm.,152-168 g/m2,"3,000m.",720,,M,All_colors,7.67,,,,,header-parsed,Ateliers,5,
2612,Ausco,254555,,,100%PES,,157 - 162,,-,1,,M,PFE/PFD,,35,,,,header-parsed,Ausco,6,
2613,Ausco,254555,,,100%PES,,157 - 162,,-,1,,M,PFE/PFD,,34,,,,header-parsed,Ausco,7,
2614,Ausco,254588,,,100%PES,,157 - 162,,-,1,,M,PFE/PFD,,34,,,,header-parsed,Ausco,10,1.08.22 P'Wai's mail
2615,Ausco,254588,,,100%PES,,157 - 162,,-,1,,M,PFE/PFD,,32,,,,header-parsed,Ausco,11,1.08.22 P'Wai's mail
2616,Ausco,254824BA/14,,,"70% PA, 30% ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,2.89,,,,,header-parsed,Ausco,14,
2617,Ausco,254824BA/14,,,"70% PA, 30% ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,2.58,,,,,header-parsed,Ausco,15,
2618,Ausco,254824BA/14,,,"70% PA, 30% ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,2.53,,,,,header-parsed,Ausco,16,
2619,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,2.33,,,,,header-parsed,Ausco,23,18.06.22 K.Sivy Line add 10 cents per yard : the new price for 2245/25455 after finish greige booking ST-2200062 (20.05.22)and start new price for next greige booking onwards.
2620,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.93,,,,,header-parsed,Ausco,24,18.06.22 K.Sivy Line add 10 cents per yard : the new price for 2245/25455 after finish greige booking ST-2200062 (20.05.22)and start new price for next greige booking onwards.
2621,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.87,,,,,header-parsed,Ausco,25,18.06.22 K.Sivy Line add 10 cents per yard : the new price for 2245/25455 after finish greige booking ST-2200062 (20.05.22)and start new price for next greige booking onwards.
2622,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.45,,,,,header-parsed,Ausco,26,"Term: FOB Bangkok, Prices are valid from 1st August – 30th October 2022."
2623,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.25,,,,,header-parsed,Ausco,27,"Term: FOB Bangkok, Prices are valid from 1st August – 30th October 2022."
2624,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.15,,,,,header-parsed,Ausco,28,"Term: FOB Bangkok, Prices are valid from 1st August – 30th October 2022."
2625,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,2.13,,,,,header-parsed,Ausco,29,"10.06.22 K.Sivy increse FOB BKK with 10 cents every step base on PH garment, start 1st July and valid within 3 mounts"
2626,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.73,,,,,header-parsed,Ausco,30,"10.06.22 K.Sivy increse FOB BKK with 10 cents every step base on PH garment, start 1st July and valid within 3 mounts"
2627,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.67,,,,,header-parsed,Ausco,31,"10.06.22 K.Sivy increse FOB BKK with 10 cents every step base on PH garment, start 1st July and valid within 3 mounts"
2628,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,2.23,,,,,header-parsed,Ausco,32,"14.06.22 P'Da's mail : Delivery Term : FOB BKK, Prices valid : Start from 1 July 2022 and valid within 3 months"
2629,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.83,,,,,header-parsed,Ausco,33,"14.06.22 P'Da's mail : Delivery Term : FOB BKK, Prices valid : Start from 1 July 2022 and valid within 3 months"
2630,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.77,,,,,header-parsed,Ausco,34,"14.06.22 P'Da's mail : Delivery Term : FOB BKK, Prices valid : Start from 1 July 2022 and valid within 3 months"
2631,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,2.23,,,,,header-parsed,Ausco,35,"Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2632,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.83,,,,,header-parsed,Ausco,36,"Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2633,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.77,,,,,header-parsed,Ausco,37,"Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2634,Ausco,254553,,,100% PA,,145 - 150,,"3,000 m.",1,,M,PFE/PFD,2.3,,,,,header-parsed,Ausco,38,"Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2635,Ausco,254553,,,100% PA,,145 - 150,,"3,000 m.",1,,M,PFE/PFD,1.97,,,,,header-parsed,Ausco,39,"Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2636,Ausco,254553,,,100% PA,,145 - 150,,"3,000 m.",1,,M,PFE/PFD,1.9,,,,,header-parsed,Ausco,40,"Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2637,Ausco,254824,,,"70%PA, 30%ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,3.17,,,,,header-parsed,Ausco,41,"Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2638,Ausco,254824,,,"70%PA, 30%ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,2.83,,,,,header-parsed,Ausco,42,"Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2639,Ausco,254824,,,"70%PA, 30%ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,2.77,,,,,header-parsed,Ausco,43,"Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2640,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,2.23,,,,,header-parsed,Ausco,44,"Fior Shinyoung Wacoal / Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2641,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.83,,,,,header-parsed,Ausco,45,"Fior Shinyoung Wacoal / Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2642,Ausco,254555,,,100%PES,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.77,,,,,header-parsed,Ausco,46,"Fior Shinyoung Wacoal / Delivery Term : Ex-work, Prices valid : Start from now on and valid within 3 months"
2643,Ausco,254933,,,"87% PES, 13% ELASTANE",,152 - 157,,"3,000 m.",1,,M,PFE/PFD,2.63,,,,,header-parsed,Ausco,47,"6.10.22 Joy's mail : Delivery Term : FOB BKK, Prices valid : end Dec.2022"
2644,Ausco,254933,,,"87% PES, 13% ELASTANE",,152 - 157,,"3,000 m.",1,,M,PFE/PFD,2.33,,,,,header-parsed,Ausco,48,"6.10.22 Joy's mail : Delivery Term : FOB BKK, Prices valid : end Dec.2022"
2645,Ausco,254933,,,"87% PES, 13% ELASTANE",,152 - 157,,"3,000 m.",1,,M,PFE/PFD,2.27,,,,,header-parsed,Ausco,49,"6.10.22 Joy's mail : Delivery Term : FOB BKK, Prices valid : end Dec.2022"
2646,Ausco,255730,,,100% Recycle PES,,150 - 160,,"3,000 m.",1,,M,PFE/PFD,2.33,,,,,header-parsed,Ausco,50,LINE ETH sale Team 17.10.22 (K.Sivy) : 255730 28 gauge Pes 30/6
2647,Ausco,255730,,,100% Recycle PES,,150 - 160,,"3,000 m.",1,,M,PFE/PFD,1.93,,,,,header-parsed,Ausco,51,
2648,Ausco,255730,,,100% Recycle PES,,150 - 160,,"3,000 m.",1,,M,PFE/PFD,1.87,,,,,header-parsed,Ausco,52,
2649,Ausco,254553,,,100%PA,,145 - 150,,"3,000 m.",1,,M,PFE/PFD,2.3,,,,,header-parsed,Ausco,65,
2650,Ausco,254553,,,100%PA,,145 - 150,,"3,000 m.",1,,M,PFE/PFD,1.97,,,,,header-parsed,Ausco,66,
2651,Ausco,254553,,,100%PA,,145 - 150,,"3,000 m.",1,,M,PFE/PFD,1.9,,,,,header-parsed,Ausco,67,
2652,Ausco,254824,,,"70% PA, 30% ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,3.17,,,,,header-parsed,Ausco,68,"4.01.22 : Joy's email, Delivery Term : FOB Bangkok, Thailand"
2653,Ausco,254824,,,"70% PA, 30% ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,2.83,,,,,header-parsed,Ausco,69,"4.01.22 : Joy's email, Delivery Term : FOB Bangkok, Thailand"
2654,Ausco,254824,,,"70% PA, 30% ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,2.77,,,,,header-parsed,Ausco,70,"4.01.22 : Joy's email, Delivery Term : FOB Bangkok, Thailand"
2655,Ausco,254824,,,"70% PA, 30% ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,3.27,,,,,header-parsed,Ausco,71,"31.07.23 : Joy's email, Delivery Term : FOB Bangkok, Thailand"
2656,Ausco,254824,,,"70% PA, 30% ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,2.92,,,,,header-parsed,Ausco,72,"31.07.23 : Joy's email, Delivery Term : FOB Bangkok, Thailand"
2657,Ausco,254824,,,"70% PA, 30% ELASTANE",,147 - 152,,"3,000 m.",1,,M,PFE/PFD,2.86,,,,,header-parsed,Ausco,73,"31.07.23 : Joy's email, Delivery Term : FOB Bangkok, Thailand"
2658,Ausco,254582,,,100% PA,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,2,,,,,header-parsed,Ausco,74,"4.10.22 : Joy's email, Delivery Term : FOB Bangkok, Thailand"
2659,Ausco,254582,,,100% PA,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.67,,,,,header-parsed,Ausco,75,"4.10.22 : Joy's email, Delivery Term : FOB Bangkok, Thailand"
2660,Ausco,254582,,,100% PA,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.57,,,,,header-parsed,Ausco,76,"4.10.22 : Joy's email, Delivery Term : FOB Bangkok, Thailand"
2661,Ausco,254955,,,"86% PA, 14% ELASTANE",,153 - 158,,"3,000 m.",1,,M,PFE/PFD,2.7,,,,,header-parsed,Ausco,77,16.06.22 : Joy's email to Ausco for customer HAT (Medical purpose) / Checked with K.Sivy add up 10 cents each step Center price by LINE date 15.06.22
2662,Ausco,254955,,,"86% PA, 14% ELASTANE",,153 - 158,,"3,000 m.",1,,M,PFE/PFD,2.33,,,,,header-parsed,Ausco,78,16.06.22 : Joy's email to Ausco for customer HAT (Medical purpose) / Checked with K.Sivy add up 10 cents each step Center price by LINE date 15.06.22
2663,Ausco,254955,,,"86% PA, 14% ELASTANE",,153 - 158,,"3,000 m.",1,,M,PFE/PFD,2.27,,,,,header-parsed,Ausco,79,16.06.22 : Joy's email to Ausco for customer HAT (Medical purpose) / Checked with K.Sivy add up 10 cents each step Center price by LINE date 15.06.22
2664,Ausco,255135,,,"86% PA, 14% ELASTANE",,155 - 160,,"3,000 m.",1,,M,PFE/PFD,3.55,,,,,header-parsed,Ausco,80,16.06.22 : Joy's email to Ausco for customer HAT (Medical purpose) / Checked with K.Sivy add up 20 cents each step Center price by LINE date 15.06.22
2665,Ausco,255135,,,"86% PA, 14% ELASTANE",,155 - 160,,"3,000 m.",1,,M,PFE/PFD,3.1,,,,,header-parsed,Ausco,81,16.06.22 : Joy's email to Ausco for customer HAT (Medical purpose) / Checked with K.Sivy add up 20 cents each step Center price by LINE date 15.06.22
2666,Ausco,255135,,,"86% PA, 14% ELASTANE",,155 - 160,,"3,000 m.",1,,M,PFE/PFD,2.88,,,,,header-parsed,Ausco,82,16.06.22 : Joy's email to Ausco for customer HAT (Medical purpose) / Checked with K.Sivy add up 20 cents each step Center price by LINE date 15.06.22
2667,Ausco,255434,,,"90% PA, 10% ELASTANE",,148 - 158,,"3,000 m.",1,,M,PFE/PFD,3.27,,,,,header-parsed,Ausco,83,16.06.22 : Joy's email to Ausco for customer HAT (Medical purpose) / Checked with K.Sivy add up 10 cents each step Center price by LINE date 15.06.22
2668,Ausco,255434,,,"90% PA, 10% ELASTANE",,148 - 158,,"3,000 m.",1,,M,PFE/PFD,2.93,,,,,header-parsed,Ausco,84,16.06.22 : Joy's email to Ausco for customer HAT (Medical purpose) / Checked with K.Sivy add up 10 cents each step Center price by LINE date 15.06.22
2669,Ausco,255434,,,"90% PA, 10% ELASTANE",,148 - 158,,"3,000 m.",1,,M,PFE/PFD,2.77,,,,,header-parsed,Ausco,85,16.06.22 : Joy's email to Ausco for customer HAT (Medical purpose) / Checked with K.Sivy add up 10 cents each step Center price by LINE date 15.06.22
2670,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.85,,,,,header-parsed,Ausco,98,"FOB Bangkok, Valid 30 Jan 2023    ,   ENDS & PICKS / COURSES & WALES : CPT 129 / WPT 26 , GAUGE : 28  , PES 30D (P'Waii's email to Juno / Liberty)"
2671,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.7,,,,,header-parsed,Ausco,99,"FOB Bangkok, Valid 30 Jan 2023    ,   ENDS & PICKS / COURSES & WALES : CPT 129 / WPT 26 , GAUGE : 28  , PES 30D (P'Waii's email to Juno / Liberty)"
2672,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.4,,,,,header-parsed,Ausco,100,"FOB Bangkok, Valid 30 Jan 2023    ,   ENDS & PICKS / COURSES & WALES : CPT 129 / WPT 26 , GAUGE : 28  , PES 30D (P'Waii's email to Juno / Liberty)"
2673,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.25,,,,,header-parsed,Ausco,101,"FOB Bangkok, Valid 30 Jan 2023    ,   ENDS & PICKS / COURSES & WALES : CPT 129 / WPT 26 , GAUGE : 28  , PES 30D (P'Waii's email to Juno / Liberty)"
2674,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.2,,,,,header-parsed,Ausco,102,"FOB Bangkok, Valid 30 Jan 2023    ,   ENDS & PICKS / COURSES & WALES : CPT 129 / WPT 26 , GAUGE : 28  , PES 30D (P'Waii's email to Juno / Liberty)"
2675,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.85,,,,,header-parsed,Ausco,103,P'Wai email to Juno
2676,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.7,,,,,header-parsed,Ausco,104,P'Wai email to Juno
2677,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.4,,,,,header-parsed,Ausco,105,P'Wai email to Juno
2678,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.25,,,,,header-parsed,Ausco,106,P'Wai email to Juno
2679,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.2,,,,,header-parsed,Ausco,107,P'Wai email to Juno
2680,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.85,,,,,header-parsed,Ausco,108,"1.09.23 : K.Sivy ask is this my most updated price, we can offer"
2681,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.7,,,,,header-parsed,Ausco,109,"1.09.23 : K.Sivy ask is this my most updated price, we can offer"
2682,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.4,,,,,header-parsed,Ausco,110,"1.09.23 : K.Sivy ask is this my most updated price, we can offer"
2683,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.25,,,,,header-parsed,Ausco,111,"1.09.23 : K.Sivy ask is this my most updated price, we can offer"
2684,Ausco,255730,,,100% RECYCLED POLYESTER,,,,-,1,,M,PFE/PFD,1.2,,,,,header-parsed,Ausco,112,"1.09.23 : K.Sivy ask is this my most updated price, we can offer"
2685,Ausco,255827,,,"70% RECYCLED POLYAMIDE, 30% RECYCLED ELASTANE",,,,-,1,,M,PFE/PFD,3.5,,,,,header-parsed,Ausco,113,"FOB Bangkok, Valid 30 Jan 2023    ,   ENDS & PICKS / COURSES & WALES : CPT 155 / WPT 27 , GAUGE : 28  , Nylon 30D & Spandex 140  (P'Waii's email to Juno / Liberty )"
2686,Ausco,255827,,,"70% RECYCLED POLYAMIDE, 30% RECYCLED ELASTANE",,,,-,1,,M,PFE/PFD,2.98,,,,,header-parsed,Ausco,114,"FOB Bangkok, Valid 30 Jan 2023    ,   ENDS & PICKS / COURSES & WALES : CPT 155 / WPT 27 , GAUGE : 28  , Nylon 30D & Spandex 140  (P'Waii's email to Juno / Liberty )"
2687,Ausco,255827,,,"70% RECYCLED POLYAMIDE, 30% RECYCLED ELASTANE",,,,-,1,,M,PFE/PFD,2.88,,,,,header-parsed,Ausco,115,"FOB Bangkok, Valid 30 Jan 2023    ,   ENDS & PICKS / COURSES & WALES : CPT 155 / WPT 27 , GAUGE : 28  , Nylon 30D & Spandex 140"
2688,Ausco,254582,,,100% PA,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,2,,,,,header-parsed,Ausco,130,14.02.23 : Joy's email for Customer : LIEBE H
2689,Ausco,254582,,,100% PA,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.67,,,,,header-parsed,Ausco,131,14.02.23 : Joy's email for Customer : LIEBE H
2690,Ausco,254582,,,100% PA,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.57,,,,,header-parsed,Ausco,132,14.02.23 : Joy's email for Customer : LIEBE H
2691,Ausco,254582,,,100% PA,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,2,,,,,header-parsed,Ausco,133,K.Sivy confirmed remain price above 14 Feb 23
2692,Ausco,254582,,,100% PA,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.67,,,,,header-parsed,Ausco,134,Ausco inquiry for S.Wacoal div.Venus Ms.O Hye Mi.
2693,Ausco,254582,,,100% PA,,157 - 162,,"3,000 m.",1,,M,PFE/PFD,1.57,,,,,header-parsed,Ausco,135,
2694,Ausco,254615,,,100% PA,,138 - 143,,"3,000 m.",1,,M,PFE/PFD,2.1,,,,,header-parsed,Ausco,151,2.03.23 : Joy's email for Customer : Liebe H
2695,Ausco,254615,,,100% PA,,138 - 143,,"3,000 m.",1,,M,PFE/PFD,1.8,,,,,header-parsed,Ausco,152,2.03.23 : Joy's email for Customer : Liebe H
2696,Ausco,254615,,,100% PA,,138 - 143,,"3,000 m.",1,,M,PFE/PFD,1.7,,,,,header-parsed,Ausco,153,2.03.23 : Joy's email for Customer : Liebe H
2697,Ausco,257102AA/11,,,,,,,"3,000 m.",1,,M,PFE/PFD,2.55,,,,,header-parsed,Ausco,154,2.03.23 : Joy's email for Customer : Liebe H
2698,Ausco,257102AA/11,,,,,,,"3,000 m.",1,,M,PFE/PFD,2.2,,,,,header-parsed,Ausco,155,2.03.23 : Joy's email for Customer : Liebe H
2699,Ausco,257102AA/11,,,,,,,"3,000 m.",1,,M,PFE/PFD,2.1,,,,,header-parsed,Ausco,156,2.03.23 : Joy's email for Customer : Liebe H
2700,Ausco,255979AA/14,,,100% PES,,153 - 163,,"3,000 m.",1,,M,PFE/PFD,2.23,,,,,header-parsed,Ausco,157,8.05.23 : K.Sivy quoted same price as 254555 center price to Ausco
2701,Ausco,255979AA/14,,,100% PES,,153 - 163,,"3,000 m.",1,,M,PFE/PFD,1.83,,,,,header-parsed,Ausco,158,8.05.23 : K.Sivy quoted same price as 254555 center price to Ausco
2702,Ausco,255979AA/14,,,100% PES,,153 - 163,,"3,000 m.",1,,M,PFE/PFD,1.77,,,,,header-parsed,Ausco,159,8.05.23 : K.Sivy quoted same price as 254555 center price to Ausco
2703,Ausco,254949,,,"87% PA, 13% Elastane",,148 - 153,,"3,000 m.",1,,M,PFE/PFD,3.83,,,,,header-parsed,Ausco,160,3.05.23 : K.Sivy quoted for Ausco : S.Wacoal div. VPT/VFS
2704,Ausco,254949,,,"87% PA, 13% Elastane",,148 - 153,,"3,000 m.",1,,M,PFE/PFD,3.43,,,,,header-parsed,Ausco,161,3.05.23 : K.Sivy quoted for Ausco : S.Wacoal div. VPT/VFS
2705,Ausco,254949,,,"87% PA, 13% Elastane",,148 - 153,,"3,000 m.",1,,M,PFE/PFD,3.37,,,,,header-parsed,Ausco,162,3.05.23 : K.Sivy quoted for Ausco : S.Wacoal div. VPT/VFS
2706,Ausco,255273,,,"80% PA, 20% Elastane",,150 -155,,"3,000 m.",1,,M,PFE/PFD,3.77,,,,,header-parsed,Ausco,163,3.05.23 : K.Sivy quoted for Ausco : S.Wacoal div. VPT/VFS
2707,Ausco,255273,,,"80% PA, 20% Elastane",,150 -155,,"3,000 m.",1,,M,PFE/PFD,3.37,,,,,header-parsed,Ausco,164,3.05.23 : K.Sivy quoted for Ausco : S.Wacoal div. VPT/VFS
2708,Ausco,255273,,,"80% PA, 20% Elastane",,150 -155,,"3,000 m.",1,,M,PFE/PFD,3.3,,,,,header-parsed,Ausco,165,3.05.23 : K.Sivy quoted for Ausco : S.Wacoal div. VPT/VFS
2709,Ausco,254763,,,"84%PA, 16% Elastane",,150 - 155,,"3,000 m.",1,,M,PFE/PFD,3.83,,,,,header-parsed,Ausco,166,26.9.24 : K.Sivy confirmed center price is ok by LINE
2710,Ausco,254763,,,"84%PA, 16% Elastane",,150 - 155,,"3,000 m.",1,,M,PFE/PFD,3.43,,,,,header-parsed,Ausco,167,26.9.24 : K.Sivy confirmed center price is ok by LINE
2711,Ausco,254763,,,"84%PA, 16% Elastane",,150 - 155,,"3,000 m.",1,,M,PFE/PFD,3.37,,,,,header-parsed,Ausco,168,26.9.24: K.Sivy confirmed center price is ok by LINE
2712,Ausco,255484,,,100%PA,,152-162,,"3,000 m.",1,,M,PFE/PFD,2.27,,,,,header-parsed,Ausco,169,
2713,Ausco,255484,,,100%PA,,152-162,,"3,000 m.",1,,M,PFE/PFD,1.9,,,,,header-parsed,Ausco,170,
2714,Ausco,255484,,,100%PA,,152-162,,"3,000 m.",1,,M,PFE/PFD,1.8,,,,,header-parsed,Ausco,171,
2715,BIGA Roja,254723,,PES TULLE TORINO 35 TM,100% PES,156 - 161 cm.,151 - 156 cm.,17 - 22 g/m2,"3,000m.",200,600,M,PFE/PFD,2,,,,,header-parsed,BIGA Roja,6,
2716,BIGA Roja,254723,,PES TULLE TORINO 35 TM,100% PES,156 - 161 cm.,151 - 156 cm.,17 - 22 g/m2,"3,000m.",601,2000,M,PFE/PFD,1.67,,,,,header-parsed,BIGA Roja,7,
2717,BIGA Roja,254723,,PES TULLE TORINO 35 TM,100% PES,156 - 161 cm.,151 - 156 cm.,17 - 22 g/m2,"3,000m.",2001,5000,M,PFE/PFD,1.5,,,,,header-parsed,BIGA Roja,8,
2718,BIGA Roja,255776,,RECYCLE TORINO 35 TM,100% Recycle PES,155 - 165 cm.,150 - 160 cm.,19 -24 g/m2,"3,000m.",200,600,M,PFE/PFD,2.15,,,,,header-parsed,BIGA Roja,10,
2719,BIGA Roja,255776,,RECYCLE TORINO 35 TM,100% Recycle PES,155 - 165 cm.,150 - 160 cm.,19 -24 g/m2,"3,000m.",601,2000,M,PFE/PFD,1.82,,,,,header-parsed,BIGA Roja,11,
2720,BIGA Roja,255776,,RECYCLE TORINO 35 TM,100% Recycle PES,155 - 165 cm.,150 - 160 cm.,19 -24 g/m2,"3,000m.",2001,5000,M,PFE/PFD,1.65,,,,,header-parsed,BIGA Roja,12,
2721,Biggame & MIIT,255627,,IRIS,82%polyester 18%elastane,148-158,143-153,216-239gm/m2,3000 yards,200,,M,All_colors,11.5,,,,,header-parsed,Biggame & MIIT,7,
2722,Biggame & MIIT,255525,,Dazzle,89%polyester 11%elastane,138-148,133-143,351-389gm/m2,3000 yards,200,,M,All_colors,11.5,,,,,header-parsed,Biggame & MIIT,12,
2723,Bodywear,255028,,POWER MESH,"75% PA, 25% ELASTANE",185 - 190 cm.,180 - 185 cm.,95 - 105 g/m2,"3,000m.",200,600,M,PFE/PFD,,160,,,,header-parsed,Bodywear,5,
2724,Bodywear,255028,,POWER MESH,"75% PA, 25% ELASTANE",185 - 190 cm.,180 - 185 cm.,95 - 105 g/m2,"3,000m.",200,600,M,All_colors,,185,,,,header-parsed,Bodywear,5,
2725,Bodywear,255028,,POWER MESH,"75% PA, 25% ELASTANE",185 - 190 cm.,180 - 185 cm.,95 - 105 g/m2,"3,000m.",601,2000,M,PFE/PFD,,150,,,,header-parsed,Bodywear,6,
2726,Bodywear,255028,,POWER MESH,"75% PA, 25% ELASTANE",185 - 190 cm.,180 - 185 cm.,95 - 105 g/m2,"3,000m.",601,2000,M,All_colors,,175,,,,header-parsed,Bodywear,6,
2727,Bodywear,255028,,POWER MESH,"75% PA, 25% ELASTANE",185 - 190 cm.,180 - 185 cm.,95 - 105 g/m2,"3,000m.",2001,5000,M,PFE/PFD,,148,,,,header-parsed,Bodywear,7,
2728,Bodywear,255028,,POWER MESH,"75% PA, 25% ELASTANE",185 - 190 cm.,180 - 185 cm.,95 - 105 g/m2,"3,000m.",2001,5000,M,All_colors,,170,,,,header-parsed,Bodywear,7,
2729,Bodywear,255123AA/78,,PES CHARMEUSE TM BO,100%PES,165-170cm,160-165cm,105-110g/m2,"3,000m.",500,,M,PFE/PFD,,105,,,,header-parsed,Bodywear,12,
2730,Cerie ,254622,,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.",200,600,M,PFE/PFD,1.83,,,,,header-parsed,Cerie ,15,"FOB Bangkok, Thailand"
